,movie_title,imdb_score_scaled,budget_scaled,num_voted_users_scaled,movie_facebook_likes_scaled,cast_total_facebook_likes_scaled,num_critic_for_reviews_scaled,gross_scaled,content_rating
2789,A Perfect Getaway ,0.117855264,-0.50971368,-0.235754295,-0.196221939,1.526689479,0.133138556,-0.553958999,R
2790,Our Family Wedding ,-1.304534241,-0.50971368,-0.579501075,-0.345204319,-0.380427481,-0.588519801,-0.487543999,PG-13
2791,Dead Man on Campus ,-0.326641457,-0.50971368,-0.538699948,-0.362833901,-0.201942178,-0.864209511,-0.559823891,R
2793,Thinner ,-0.593339489,-0.638571332,-0.483854758,-0.394865113,-0.406583945,-0.57230276,-0.558310032,R
2794,"New York, New York ",0.295653952,-0.50971368,-0.526346877,-0.348581253,0.62569447,-0.685822052,,PG
2795,Crooklyn ,0.47345264,-0.50971368,-0.577531647,-0.349922095,-0.382030942,-0.961511761,-0.579662954,PG-13
2796,I Think I Love My Wife ,-0.771138177,,-0.524187297,-0.370630645,0.128020123,-0.377698259,-0.59485714,R
2797,Jason X ,-1.749030962,-0.579999672,-0.353600826,-0.394865113,-0.392904415,0.498021994,-0.59401376,R
2798,Big Fat Liar ,-0.860037521,-0.486285016,-0.421355961,-0.350369042,-0.359983347,-0.604736843,-0.103222561,PG
2799,Bobby ,0.562351984,-0.50971368,-0.359325752,-0.394865113,0.132128993,0.416936786,-0.613620453,R
2800,Head Over Heels ,-0.860037521,-0.50971368,-0.538944429,-0.364423046,-0.437250146,-0.66960501,-0.624874094,PG-13
2801,Fun Size ,-0.860037521,-0.50971368,-0.54206835,-0.394865113,-0.359582482,-0.539868676,-0.638746469,PG-13
2803,Little Children ,1.095748049,-0.228569712,0.011734965,-0.146561146,0.222774673,0.871013954,-0.693716827,R
2804,Gossip ,-0.415540801,-0.27542704,-0.533334953,-0.352504456,0.094447649,-0.653387968,-0.698610776,R
2805,A Walk on the Moon ,0.206754608,-0.50971368,-0.572295683,-0.35215683,-0.026212825,-0.783124302,-0.703725425,R
2807,Soul Survivors ,-2.193527682,-0.50971368,-0.568934072,-0.383393469,-0.524839227,-0.645279447,-0.726610121,PG-13
2815,The Lucky Ones ,0.562351984,-0.486285016,-0.538869726,-0.360003236,-0.433341708,-0.702039094,-0.76728886,R
2816,Margaret ,0.117855264,-0.50971368,-0.536499621,-0.394865113,0.187749062,-0.223636362,-0.769193338,R
2818,Flipped ,1.184647393,-0.50971368,-0.207761245,0.300385995,-0.326410873,-0.458783468,-0.745410981,PG
2819,Brokeback Mountain ,1.184647393,-0.50971368,1.146234483,0.250725201,1.448019652,1.730517166,0.38776431,R
2820,Teenage Mutant Ninja Turtles ,-0.415540801,2.090868022,0.516370478,2.684104076,-0.410943356,1.657540478,1.891421945,PG-13
2821,Clueless ,0.384553296,-0.556571008,0.219604756,-0.394865113,-0.459347849,-0.450674947,0.019756338,PG-13
2822,Far from Heaven ,0.917949361,-0.521428012,-0.370191564,-0.394865113,-0.423119642,0.303417494,-0.548780005,PG-13
2823,Hot Tub Time Machine 2 ,-1.126735553,-0.50971368,-0.427121633,-0.394865113,-0.310125718,-0.29661305,-0.598587723,R
2827,The Caveman's Valentine ,-0.326641457,,-0.58030922,-0.378526712,-0.457193197,-0.693930573,-0.760261829,R
2832,"Good Morning, Vietnam ",0.829050017,-0.533142344,0.049541203,-0.394865113,1.96673943,-0.661496489,0.957972844,R
2834,Justin Bieber: Never Say Never ,-4.238212596,-0.533142344,-0.113425616,2.684104076,-0.509957101,-0.48310903,0.24798982,G
2835,Black Swan ,1.451345425,-0.533142344,3.126026328,4.869178984,1.361983923,4.260375676,0.721364349,R
2836,RoboCop ,-0.148842768,1.505151422,0.623812993,2.584782489,0.163797357,2.825167483,0.047299268,PG-13
2837,The Godfather: Part II ,2.340338866,-0.533142344,4.752930527,0.300385995,1.456588149,0.043944826,0.02907604,R
2838,Save the Last Dance ,-0.237742112,-0.533142344,-0.293220863,-0.394865113,-0.480242956,-0.345264175,0.49947925,PG-13
2839,A Nightmare on Elm Street 4: The Dream Master ,-0.593339489,-0.673714328,-0.373138916,-0.394865113,-0.523185658,-0.337155655,-0.081491095,R
2840,Miracles from Heaven ,0.384553296,-0.533142344,-0.575731996,0.399707581,-0.153237037,-0.653387968,0.090333685,PG
2841,"Dude, Where's My Car? ",-0.771138177,-0.533142344,0.173662741,-0.394865113,-0.222336203,-0.304721571,-0.1183072,PG-13
2842,Young Guns ,0.384553296,-0.533142344,-0.328955805,-0.394865113,-0.458195361,-0.75879874,-0.146230696,R
2843,St. Vincent ,0.829050017,-0.533142344,-0.12393829,1.243941068,0.472964767,1.065618455,-0.154481242,PG-13
2844,About Last Night ,-0.237742112,-0.544856676,-0.5030465,-0.394865113,-0.405431457,-0.434457905,-0.091700175,R
2845,10 Things I Hate About You ,0.740150672,-0.462856352,0.889950705,0.101742821,1.353716075,-0.085791508,-0.237562961,PG-13
2846,The New Guy ,-0.415540801,-0.533142344,-0.422734561,-0.345204319,0.089988022,-0.76690726,-0.36589062,PG-13
2847,Loaded Weapon 1 ,-0.237742112,-0.645599931,-0.362931843,-0.394865113,0.07169854,-1.010162886,-0.379732768,PG-13
2848,The Shallows ,0.384553296,-0.439427688,-0.530183867,-0.394865113,-0.497079301,0.343960098,-0.013345609,PG-13
2849,The Butterfly Effect ,1.184647393,-0.533142344,1.810013407,0.350046788,0.093395377,0.335851577,-0.769507718,R
2850,Snow Day ,-1.304534241,-0.533142344,-0.555297477,-0.394865113,-0.433441925,-0.823666906,0.06683714,PG
2851,This Christmas ,-0.237742112,-0.533142344,-0.574020631,-0.394865113,-0.217325386,-0.864209511,-0.084948414,PG-13
2852,Baby Geniuses ,-3.4381185,-0.415999024,-0.48560687,-0.394865113,-0.398616746,-0.799341344,-0.39140897,PG
2853,The Big Hit ,-0.237742112,-0.533142344,-0.44970215,-0.348481932,-0.377721639,-0.702039094,-0.392660914,R
2854,Harriet the Spy ,-0.415540801,-0.533142344,-0.564132741,-0.353497672,-0.421165423,-0.961511761,-0.399811381,PG
2855,Child's Play 2 ,-0.593339489,-0.533142344,-0.405308513,-0.394865113,-0.413148116,-0.685822052,-0.372451812,R
2856,No Good Deed ,-0.682238833,-0.528456611,-0.532268745,-0.394865113,-0.430635867,-0.693930573,-0.03724065,PG-13
2857,The Mist ,0.740150672,-0.415999024,0.878921905,0.598350755,-0.276603352,1.511587103,-0.413010797,R
2859,Being John Malkovich ,1.273546737,-0.533142344,1.109338258,-0.394865113,-0.487057667,0.798037266,-0.451126084,R
2860,Two Can Play That Game ,-0.237742112,-0.697142992,-0.588886421,-0.365416262,-0.404679835,-0.839883948,-0.459812745,R
2861,Earth to Echo ,-0.504440145,-0.533142344,-0.51197684,-0.394865113,-0.449476539,-0.256070446,-0.227234266,PG
2862,Crazy/Beautiful ,0.117855264,-0.50971368,-0.472982154,-0.394865113,-0.234362164,-0.48310903,-0.533803645,PG-13
2863,Letters from Iwo Jima ,1.362446081,-0.39257036,0.27908829,-0.146561146,-0.508103098,0.871013954,-0.578074446,R
2864,The Astronaut Farmer ,-0.059943424,-0.533142344,-0.484520289,-0.352057509,0.847573448,-0.247961925,-0.616521361,PG
2865,Woo ,-2.282427026,-0.533142344,-0.608030625,-0.384734311,-0.377771747,-0.977728803,-0.657923825,R
2868,Serial Mom ,0.295653952,-0.533142344,-0.474299634,-0.245882732,-0.390799872,-0.742581698,-0.659954386,R
2871,Light It Up ,-0.326641457,-0.533142344,-0.597191977,-0.382400253,-0.22078285,-0.847992469,-0.687975509,R
2872,54 ,-0.504440145,-0.533142344,-0.430408541,-0.394865113,-0.199486878,-0.653387968,-0.538744832,R
2873,Bubble Boy ,-0.682238833,-0.533142344,-0.444900819,-0.394865113,0.399506189,-0.783124302,-0.700095815,PG-13
2875,21 & Over ,-0.415540801,-0.533142344,-0.208121175,0.151403614,-0.408939029,0.198006722,-0.411851697,R
2877,Resurrecting the Champ ,0.384553296,-0.533142344,-0.493111072,-0.360648826,-0.424622887,-0.320938613,-0.725651225,PG-13
2878,Admission ,-0.593339489,-0.533142344,-0.424310103,-0.146561146,-0.395209391,0.052053347,-0.518813803,PG-13
2880,Chloe ,-0.059943424,-0.579999672,-0.236256839,-0.394865113,0.174420289,0.668300933,-0.72697001,R
2881,Faithful ,-0.415540801,-0.533142344,-0.60752129,-0.391438518,-0.461602716,-0.993945845,-0.740506129,R
2882,Brothers ,0.651251328,-0.228569712,-0.02048217,0.101742821,1.43218547,0.595324245,-0.37245117,R
2884,The Perks of Being a Wallflower ,1.451345425,-0.533142344,1.767195313,6.110698818,0.137290134,1.787276812,-0.522517755,PG-13
2885,Excessive Force ,-1.126735553,-0.767428984,-0.612091723,-0.389551408,-0.488661128,-1.010162886,-0.753110345,R
2886,Infamous ,0.651251328,-0.533142344,-0.522306153,-0.394865113,-0.371658551,-0.118225591,-0.753801862,R
2888,The Vatican Tapes ,-1.660131618,-0.638688475,-0.569463781,-0.394865113,-0.151132493,-0.410132342,-0.745970126,PG-13
2890,In the Land of Blood and Honey ,-1.837930306,-0.533142344,-0.405016495,-0.394865113,-0.505848231,-0.272287488,-0.765640594,R
2891,The Call ,0.295653952,-0.533142344,-0.019096778,0.747333135,-0.404830159,1.146703664,-0.046599754,R
2896,Antwone Fisher ,0.829050017,-0.544856676,-0.43843566,-0.394865113,0.479278396,-0.183093758,-0.475955008,PG-13
2897,The Emperor's Club ,0.47345264,-0.544856676,-0.520873224,-0.394865113,0.173167584,-0.491217551,-0.573793767,PG-13
2898,True Romance ,1.451345425,-0.533142344,0.491942772,0.350046788,0.6369187,-0.174985237,-0.598604134,R
2900,Glengarry Glen Ross ,1.273546737,-0.544856676,-0.104434156,-0.394865113,1.072158267,-0.191202279,-0.620302793,R
2901,The Killer Inside Me ,-0.237742112,-0.533142344,-0.424921305,-0.394865113,-0.454888222,0.660192412,-0.766844394,R
2902,Cat People ,-0.237742112,-0.415999024,-0.521966596,-0.394865113,-0.360334104,-0.11011707,,R
2903,Sorority Row ,-1.126735553,-0.462856352,-0.455284461,-0.394865113,-0.388294463,0.189898202,-0.603139602,R
2904,The Prisoner of Zenda ,1.273546737,,-0.596241218,-0.378129425,-0.487308208,-1.107465137,,Approved
2905,Lars and the Real Girl ,0.917949361,-0.556571008,0.16101086,0.548689961,1.175531422,0.668300933,-0.686886723,PG-13
2908,Oscar and Lucinda ,0.295653952,-0.462856352,-0.579996828,-0.378526712,-0.445317561,-0.937186199,-0.748806381,R
2909,The Funeral ,0.206754608,-0.544856676,-0.571351716,-0.3777818,-0.37852337,-0.775015781,-0.752729374,R
2910,Solitary Man ,0.02895592,-0.486285016,-0.527548908,-0.394865113,-0.412396493,-0.223636362,-0.709043721,R
2911,Machete ,0.295653952,-0.591714004,0.507562378,1.790209795,0.768753296,2.006206875,-0.399105433,R
2913,The Land Before Time ,0.829050017,-0.544856676,-0.19898031,-0.146561146,-0.453886058,-0.969620282,-0.099296696,G
2916,The Exorcist ,1.451345425,-0.650285664,1.312039996,0.499029168,-0.422167586,1.30076556,2.082350156,R
2917,Jaws ,1.451345425,-0.650285664,2.182676831,0.648011548,-0.44316291,1.95755575,2.855264634,PG
2918,American Pie ,0.562351984,-0.579999672,1.524582086,-0.394865113,-0.138154477,0.011510743,0.648637579,R
2920,The Golden Child ,-0.415540801,-0.251998376,-0.348079635,-0.394865113,-0.493421404,-0.929077678,0.343037247,PG-13
2921,Think Like a Man ,0.206754608,-0.556571008,-0.383522559,-0.394865113,-0.286925635,-0.539868676,0.506575103,PG-13
2922,Barbershop ,-0.059943424,-0.556571008,-0.467949924,-0.356626302,-0.407736433,-0.426349384,0.276907125,PG-13
2923,Star Trek II: The Wrath of Khan ,1.184647393,-0.579999672,0.002451487,-0.394865113,0.283004694,0.035836305,0.330238712,PG
2924,Ace Ventura: Pet Detective ,0.47345264,-0.556571008,0.851832076,-0.394865113,-0.422368019,-0.66960501,0.237059539,PG-13
2925,WarGames ,0.651251328,-0.556571008,-0.130464569,-0.394865113,-0.318393566,-0.48310903,0.339552446,PG
2926,Witness ,0.917949361,-0.556571008,-0.163578133,-0.394865113,0.580647225,-0.491217551,0.143406313,R
2927,Act of Valor ,0.117855264,-0.556571008,-0.224494597,0.350046788,-0.538418541,0.587215724,0.206302924,R
2928,Step Up ,0.117855264,-0.556571008,-0.000781093,-0.394865113,0.525578346,-0.29661305,0.140185685,PG-13
2929,Beavis and Butt-Head Do America ,0.384553296,-0.556571008,-0.32706787,-0.394865113,0.307858346,-0.653387968,0.10954131,PG-13
2930,Jackie Brown ,1.006848705,-0.556571008,1.008394856,-0.394865113,0.733126387,-0.029031862,-0.217046435,R
2931,Harold & Kumar Escape from Guantanamo Bay ,0.206754608,-0.556571008,0.155279144,-0.394865113,-0.342044622,0.07637891,-0.238800265,R
2932,Chronicle ,0.651251328,-0.556571008,0.769258689,1.194280275,-0.442812152,2.192702855,0.130474388,PG-13
2935,Crossroads ,-2.726923747,-0.556571008,-0.385967366,-0.394865113,-0.469018726,-0.264178967,-0.251330571,PG-13
2936,Project X ,0.295653952,-0.556571008,0.448201085,1.045297895,-0.443363342,0.692626495,-0.006836605,R
2937,Patton ,1.451345425,-0.556571008,-0.099524167,-0.394865113,-0.480293064,-0.256070446,,GP
2938,One Hour Photo ,0.384553296,-0.556571008,0.046756838,-0.394865113,2.066805446,0.514239036,-0.329291771,R
2939,Quarantine ,-0.326641457,-0.556571008,-0.22822972,-0.394865113,6.48283849,0.441262348,-0.327971674,R
2940,The Eye ,-0.860037521,-0.556571008,-0.318660447,-0.394865113,0.394545481,0.230440806,-0.332075197,PG-13
2941,Johnson Family Vacation ,-1.837930306,-0.556571008,-0.578095311,-0.38279754,-0.294892834,-0.799341344,-0.335114458,PG-13
2942,How High ,-0.148842768,-0.556571008,-0.328752071,-0.394865113,-0.239823955,-0.888535073,-0.335450213,R
2943,The Muppet Christmas Carol ,1.184647393,-0.556571008,-0.388473295,-0.394865113,-0.518976571,-0.556085718,-0.389463292,G
2945,Frida ,0.917949361,-0.556571008,-0.199673005,-0.394865113,-0.191369354,-0.126334112,-0.410453284,R
2946,Katy Perry: Part of Me ,-0.415540801,-0.556571008,-0.534258547,-0.394865113,-0.543128709,-0.612845364,-0.417913669,PG
2947,The Fault in Our Stars ,1.273546737,-0.556571008,1.077311274,4.22358867,-0.016341516,1.479153019,0.971169165,PG-13
2948,Rounders ,0.917949361,-0.556571008,0.207964754,-0.394865113,0.200376321,-0.126334112,-0.45047429,R
2949,Top Five ,0.117855264,-0.556571008,-0.471175712,-0.394865113,-0.265529446,0.141247076,-0.417403742,R
2950,Prophecy ,-0.860037521,-0.556571008,-0.597979748,-0.350071077,-0.509205478,-0.596628322,,PG
2951,Stir of Echoes ,0.562351984,-0.556571008,-0.19412465,-0.394865113,-0.482898689,0.165572639,-0.475188968,R
2952,Spartacus: War of the Damned             ,1.98474149,,0.55768094,1.144619482,-0.240525469,-0.612845364,,TV-MA
2954,The Upside of Anger ,0.47345264,-0.626857,-0.489274082,-0.367601337,-0.398215881,-0.150659675,-0.508248459,R
2956,Aquamarine ,-0.948936865,-0.556571008,-0.411481653,-0.394865113,-0.347155655,-0.629062406,-0.510566812,PG
2957,Paper Towns ,0.02895592,-0.556571008,-0.187863225,-0.394865113,-0.407786541,0.384502702,-0.323813217,PG-13
2958,My Baby's Daddy ,-1.660131618,,-0.597171603,-0.387366333,-0.363039945,-0.896643594,-0.528331826,PG-13
2959,Nebraska ,1.273546737,-0.556571008,0.00019683,0.995637102,-0.355423504,2.346764752,-0.524262128,R
2960,Tales from the Crypt: Demon Knight ,0.295653952,-0.533142344,-0.505307947,-0.394865113,-0.348759117,-0.629062406,-0.475809683,R
2961,Max Keeble's Big Move ,-0.948936865,-0.556571008,-0.579005323,-0.376440958,-0.317692051,-0.864209511,-0.528738842,PG
2962,Young Adult ,-0.059943424,-0.556571008,-0.179089081,-0.394865113,-0.015840434,1.471044498,-0.542571118,R
2963,Crank ,0.562351984,-0.556571008,0.715574783,-0.394865113,0.895727399,0.214223764,-0.381817566,R
2964,How to Be a Player ,-0.948936865,,-0.60272675,-0.373064024,-0.398466422,-1.075031053,-0.575198454,R
2965,Living Out Loud ,0.206754608,-0.556571008,-0.590835476,-0.382847201,-0.382882781,-0.969620282,-0.589941664,R
2966,Just Wright ,-0.504440145,,-0.54974233,-0.394865113,-0.350011821,-0.596628322,-0.469784325,PG
2967,Rachel Getting Married ,0.295653952,,-0.338381897,-0.394865113,0.069293347,0.716952058,-0.591426744,R
2968,The Postman Always Rings Twice ,0.206754608,-0.556571008,-0.504506593,-0.345204319,-0.472776838,-0.888535073,,R
2971,The Alamo ,-0.326641457,1.66915207,-0.504044796,-0.360052896,-0.25610911,-0.304721571,-0.457436056,PG-13
2972,Sorority Boys ,-0.860037521,-0.556571008,-0.536812013,-0.36968709,-0.425825483,-0.734473177,-0.627643103,R
2975,Arbitrage ,0.206754608,-0.556571008,-0.336018583,-0.394865113,-0.423470399,1.171029226,-0.659439231,R
2976,Project Almanac ,0.02895592,-0.556571008,-0.22888846,-0.394865113,-0.454587572,0.27098341,-0.458486416,PG-13
2977,Cadillac Records ,0.562351984,-0.556571008,-0.513688205,-0.394865113,-0.488560912,-0.507434593,-0.656428524,R
2978,Screwed ,-0.593339489,-0.603428336,-0.571052906,-0.381853985,-0.352918095,-0.929077678,-0.672484078,PG-13
2980,For Your Consideration ,-0.059943424,-0.556571008,-0.535521698,-0.362585597,-0.368601952,0.003402222,-0.692570722,PG-13
2981,Celebrity ,-0.059943424,-0.556571008,-0.478618794,-0.362486275,-0.49848233,-0.239853404,-0.69967494,R
2982,Running with Scissors ,-0.148842768,-0.556571008,-0.482530487,-0.394865113,-0.481044686,-0.093900029,-0.675659978,R
2983,From Justin to Kelly ,-3.793715876,-0.556571008,-0.458041661,-0.394865113,-0.473328028,-0.677713531,-0.70121324,PG
2984,Girl 6 ,-1.215634897,-0.556571008,-0.584662336,-0.382400253,-0.320397893,-0.920969157,-0.701480466,R
2986,Two Lovers ,0.651251328,-0.556571008,-0.417247325,-0.394865113,-0.468567752,0.376394182,-0.725943213,R
2989,The Pursuit of D.B. Cooper ,-0.593339489,-0.556571008,-0.613171513,-0.388160905,-0.33142169,-1.148007741,,PG
2991,Charlie Bartlett ,0.562351984,-0.556571008,-0.233608297,-0.394865113,0.585557825,0.019619263,-0.714763776,R
2993,The Dangerous Lives of Altar Boys ,0.651251328,-0.556571008,-0.536540368,-0.361244755,-0.480994578,-0.531760155,-0.745033552,R
2996,Married Life ,-0.059943424,-0.556571008,-0.563929007,-0.379271623,-0.538669082,-0.183093758,-0.748829959,PG-13
2997,Duma ,0.829050017,-0.556571008,-0.574523175,-0.394865113,-0.466613533,-0.85610099,-0.75785084,PG
2999,Brother ,0.740150672,-0.603428336,-0.492581364,-0.394865113,-0.439204364,-0.507434593,-0.763598753,R
3000,Welcome to Collinwood ,0.02895592,-0.556571008,-0.533063308,-0.373858597,-0.476935816,-0.580411281,-0.765185072,R
3002,The Life Before Her Eyes ,0.02895592,-0.650285664,-0.536010659,-0.345204319,-0.441860097,-0.531760155,-0.76561084,R
3003,Darling Companion ,-1.126735553,,-0.601028967,-0.394865113,-0.35141485,-0.702039094,-0.758780122,PG-13
3006,Breakfast of Champions ,-1.571232274,-0.556571008,-0.571602988,-0.372120469,0.326999667,-0.823666906,-0.76739647,R
3008,Cypher ,0.384553296,-0.661999996,-0.434639417,-0.394865113,-0.470521971,-0.499326072,,R
3010,Home ,0.295653952,2.325154662,-0.142070615,0.896315515,0.350350074,0.17368116,1.702810944,PG
3015,10 Days in a Madhouse ,1.006848705,-0.556571008,-0.616220731,0.896315515,-0.442561612,-1.156116262,-0.769637817,R
3016,Heaven Is for Real ,-0.504440145,-0.556571008,-0.475508455,0.747333135,-0.512512617,-0.499326072,0.50512573,PG
3018,Dancin' It's On ,-3.171420467,-0.556571008,-0.617640078,-0.36338017,-0.500887522,-1.13989922,,PG
3019,Pet Sematary ,0.206754608,-0.56828534,-0.184705348,-0.394865113,-0.39606123,-0.369589738,0.031434855,R
3023,Gremlins ,0.740150672,-0.579999672,0.347977544,0.300385995,-0.442862261,0.319634535,1.29605067,PG
3024,Star Wars: Episode IV - A New Hope ,2.073640834,-0.579999672,5.569027774,1.243941068,0.129974342,1.122378101,5.656853605,PG
3025,Dirty Grandpa ,-0.326641457,-0.56828534,-0.281030779,0.151403614,0.660018566,0.116921514,-0.274351431,R
3026,Doctor Zhivago ,1.451345425,-0.579999672,-0.239299267,-0.047239559,-0.447221671,-0.442566426,0.787866546,PG-13
3028,High School Musical 3: Senior Year ,-1.660131618,-0.579999672,-0.320935477,-0.394865113,-0.370004981,-0.126334112,0.492760604,G
3029,The Fighter ,1.362446081,-0.251998376,1.255109928,1.392923448,0.647391308,2.160268772,0.534803499,R
3030,Jackass Number Two ,0.651251328,,-0.234008974,-0.363032544,-0.452883895,-0.320938613,0.244567929,R
3031,My Cousin Vinny ,1.006848705,-0.579999672,-0.056434428,-0.047239559,-0.381379536,-0.726364656,-0.031865231,R
3032,If I Stay ,0.384553296,-0.579999672,-0.048624625,0.350046788,0.479779478,-0.020923341,-0.066273526,PG-13
3034,Major League ,0.740150672,-0.579999672,-0.285540091,-0.394865113,-0.373612769,-0.702039094,-0.075534097,R
3036,Phone Booth ,0.651251328,-0.533142344,0.793754306,-0.394865113,-0.417357202,0.587215724,-0.120624702,R
3037,A Walk to Remember ,0.917949361,-0.579999672,0.486570986,0.548689961,-0.423670831,-0.515543114,-0.195024277,PG
3039,Cruel Intentions ,0.47345264,-0.591714004,0.395033304,-0.394865113,-0.233911191,-0.345264175,-0.23720342,R
3041,History of the World: Part I ,0.47345264,-0.579999672,-0.370076115,-0.394865113,-0.348759117,-0.775015781,,R
3042,The Secret Life of Bees ,0.829050017,-0.579999672,-0.486333521,-0.394865113,-0.376569151,-0.280396009,-0.2432761,PG-13
3043,Corky Romano ,-1.571232274,-0.579999672,-0.543881583,-0.376738923,-0.352817879,-0.661496489,-0.435517548,PG-13
3044,Raising Cain ,-0.326641457,-0.556571008,-0.551100557,-0.367998623,-0.452934003,-0.896643594,-0.471884962,R
3045,F.I.S.T. ,0.02895592,-0.579999672,-0.580587656,-0.357867821,0.192609554,-1.002054366,,PG
3046,Invaders from Mars ,-0.771138177,-0.556571008,-0.58312754,-0.350071077,-0.462504663,-0.742581698,-0.701736134,PG
3049,Out Cold ,-0.059943424,-0.579999672,-0.518822302,-0.394865113,-0.330720176,-0.864209511,-0.575992366,PG-13
3050,The Ladies Man ,-1.126735553,-0.579999672,-0.545165107,-0.36154272,0.004553591,-0.693930573,-0.580320046,R
3052,Tomcats ,-0.948936865,-0.579999672,-0.513586338,-0.372567416,-0.408989138,-0.556085718,-0.580795953,R
3053,Frailty ,0.829050017,-0.579999672,-0.211007406,-0.146561146,0.067439345,0.141247076,-0.587138648,R
3055,Kinsey ,0.651251328,-0.579999672,-0.32844647,-0.394865113,0.330657563,0.36017714,-0.627421679,R
3056,Army of Darkness ,1.095748049,-0.533142344,0.256684342,0.101742821,-0.349661064,0.627758328,-0.609485127,R
3058,What's Eating Gilbert Grape ,1.273546737,-0.579999672,0.548920378,0.300385995,2.949110108,-0.515543114,-0.641983912,PG-13
3062,The Perez Family ,-0.148842768,-0.579999672,-0.606393962,-0.386224134,-0.391802035,-1.04259697,-0.730344315,R
3063,Inside Llewyn Davis ,0.917949361,-0.579999672,0.035177957,0.896315515,-0.341192783,3.17383388,-0.585598996,R
3064,O ,-0.148842768,-0.720571656,-0.500642439,-0.394865113,-0.380377372,-0.418240863,-0.546515498,R
3065,Return to the Blue Lagoon ,-1.126735553,-0.579999672,-0.522401229,-0.346843125,0.169860445,-1.050705491,-0.730692492,PG-13
3066,The Molly Maguires ,0.47345264,-0.579999672,-0.600675828,-0.36467135,-0.505647798,-1.058814012,,PG
3067,Romance & Cigarettes ,-0.059943424,,-0.550088678,-0.394865113,0.857494865,-0.458783468,-0.762311352,R
3068,Copying Beethoven ,0.384553296,-0.579999672,-0.542754254,-0.394865113,-0.538218109,-0.531760155,-0.764922809,PG-13
3069,Poltergeist ,0.917949361,-0.587028271,0.097758247,0.151403614,-0.351515066,0.64397537,0.298170464,PG
3071,Saw V ,-0.504440145,-0.584685405,-0.017140932,-0.394865113,-0.280862546,0.133138556,0.021128315,R
3073,LOL ,-1.837930306,-0.579999672,-0.311774238,0.499029168,-0.533307508,-0.726364656,,PG-13
3078,Darkness ,-0.860037521,-0.589371137,-0.504622043,-0.345204319,-0.484201501,-0.288504529,-0.460869826,PG-13
3080,E.T. the Extra-Terrestrial ,1.362446081,-0.591714004,1.295673365,1.293601862,-0.404880268,0.579107203,5.294535307,PG
3081,In the Land of Women ,0.117855264,-0.603428336,-0.430313465,-0.345204319,0.47206282,-0.507434593,-0.615865984,PG-13
3083,There Goes My Baby ,0.02895592,-0.591714004,-0.612519564,-0.388955478,-0.431888571,-1.123682178,-0.768096408,R
3086,September Dawn ,-0.504440145,-0.579999672,-0.600573961,-0.374454526,-0.469269266,-0.815558386,-0.75497093,R
3089,Good Will Hunting ,1.718043457,-0.603428336,3.489630381,1.144619482,2.646657192,0.141247076,1.158985556,R
3090,Misconduct ,-0.948936865,-0.579999672,-0.57125664,-0.394865113,0.840257655,-0.85610099,,R
3091,Saw III ,-0.148842768,-0.603428336,0.346768722,-0.394865113,-0.385939379,0.538564599,0.34767189,R
3092,Stripes ,0.47345264,-0.603428336,-0.28810714,-0.394865113,0.826127151,-0.742581698,0.419472096,R
3093,Bring It On ,-0.415540801,-0.603428336,-0.142016286,-0.394865113,-0.281664277,-0.037140383,0.183192552,PG-13
3095,She's All That ,-0.504440145,-0.603428336,-0.162566255,-0.394865113,0.89407383,-0.38580678,0.113004346,PG-13
3096,Precious ,0.829050017,-0.603428336,-0.027823384,0.201064408,-0.381579968,1.454827457,-0.107047271,R
3097,Saw IV ,-0.415540801,-0.603428336,0.136053447,-0.394865113,-0.370756604,0.376394182,0.112317667,R
3099,Madea's Family Reunion ,-1.215634897,-0.697142992,-0.557491013,-0.361294416,-0.281964926,-0.791232823,0.111777596,PG-13
3100,The Color of Money ,0.562351984,-0.514399413,-0.225615134,-0.394865113,0.050302351,-0.685822052,-0.040721449,R
3101,The Longest Day ,1.273546737,-0.603428336,-0.324500821,-0.394865113,-0.467866238,-0.734473177,,G
3102,The Mighty Ducks ,0.02895592,-0.603428336,-0.316134146,-0.394865113,-0.377270666,-0.985837324,-0.062216168,PG
3103,The Grudge ,-0.415540801,-0.603428336,0.162966707,-0.196221939,-0.171877276,0.481804953,0.766309308,PG-13
3104,Happy Gilmore ,0.562351984,-0.556571008,0.442034736,-0.394865113,0.113789403,-0.539868676,-0.23131813,PG-13
3106,Bill & Ted's Excellent Adventure ,0.47345264,-0.603428336,-0.03864845,-0.394865113,0.496265066,-0.507434593,-0.205370191,PG
3109,Recess: School's Out ,0.117855264,-0.298855704,-0.572119114,-0.383592112,-0.435646684,-0.807449865,-0.258189076,G
3111,Commando ,0.295653952,-0.603428336,0.139870063,-0.394865113,-0.385789055,-0.158768196,,R
3112,The Boy ,-0.326641457,-0.603428336,-0.376222091,0.598350755,-0.31087734,0.125030035,-0.270773702,PG-13
3113,Devil ,-0.059943424,-0.603428336,0.088529098,0.399707581,-0.263725552,1.049401413,-0.301600923,PG-13
3114,Friday After Next ,-0.504440145,-0.369141696,-0.487392938,-0.346147874,-0.359732806,-0.95340324,-0.309959051,R
3116,The Last Dragon ,0.47345264,-0.603428336,-0.55435351,-0.394865113,-0.375667204,-0.718256135,-0.309731966,PG-13
3119,Nick and Norah's Infinite Playlist ,0.295653952,-0.626857,-0.109785569,-0.394865113,-0.4050807,0.181789681,-0.330823211,PG-13
